sale_id,invoice_id,product_id,customer_id,location_id,date_id,quantity,price,total_revenue
1082,24763,6,356,2,20230717,3,74.19,222.57
1083,29221,7,491,1,20230414,6,730.32,4381.92
1084,21051,7,259,2,20230425,7,543.2,3802.4
1085,27411,5,178,1,20230216,4,23.29,93.16
1086,26320,2,10,2,20231227,2,31.43,62.86
1087,23359,6,172,2,20231002,7,241.85,1692.95
1088,23176,8,386,4,20231026,3,219.68,659.04
1089,21251,1,13,1,20230220,5,962.36,4811.8
1090,21517,4,130,2,20230910,5,510.17,2550.85
1091,26226,5,84,3,20230218,6,684.12,4104.72
1092,25305,3,321,2,20230920,2,891.92,1783.84
1093,29570,6,319,4,20230303,7,703.21,4922.47
1094,25869,6,101,1,20230505,5,174.65,873.25
1095,28039,1,329,2,20230129,2,298.66,597.32
1096,24891,3,273,3,20230416,3,245.9,737.7
1097,24992,2,265,2,20230622,8,28.27,226.16
1098,21961,1,459,3,20231012,2,709.72,1419.44
1099,22863,6,399,3,20230908,2,201.8,403.6
1100,26603,8,408,1,20230418,4,517.47,2069.88
1101,24567,5,38,1,20231020,8,861.91,6895.28
1102,26513,3,419,2,20230503,3,801.58,2404.74
1103,24005,4,94,3,20230515,3,353.58,1060.74
1104,29114,1,95,2,20230430,1,26.75,26.75
1105,20183,3,305,2,20230416,4,728.92,2915.68
1106,27755,7,69,1,20230608,9,168.47,1516.23
1107,26615,8,444,2,20230326,1,926.88,926.88
1108,29590,4,236,1,20231027,2,935.87,1871.74
1109,26797,2,434,3,20230904,8,895.58,7164.64
1110,28728,6,334,2,20230515,7,93.16,652.12
1111,25698,4,376,1,20230214,1,926.95,926.95
1112,21273,6,459,3,20230528,3,954.83,2864.49
1113,26653,8,137,4,20230411,9,63.46,571.14
1114,21096,2,418,3,20230404,3,979.47,2938.41
1115,29497,5,76,1,20230513,9,923.01,8307.09
1116,29107,8,483,2,20231009,4,58.08,232.32
1117,28002,5,35,4,20230101,6,436.12,2616.72
1118,24247,4,1,3,20230227,7,926.27,6483.89
1119,29220,5,296,2,20230318,1,117.04,117.04
1120,23354,8,406,2,20230607,6,68.74,412.44
1121,21186,1,320,4,20230409,7,875.36,6127.52
1122,26305,4,349,2,20230128,6,258.48,1550.88
1123,22398,6,328,4,20230928,8,286.47,2291.76
1124,26995,2,267,3,20231013,6,86.86,521.16
1125,24182,7,229,3,20231217,2,288.45,576.9
1126,29903,4,270,3,20230801,1,395.47,395.47
1127,26511,7,286,2,20230418,5,708.54,3542.7
1128,20128,6,291,3,20230123,6,802.51,4815.06
1129,29461,2,213,3,20230319,1,788.68,788.68
1130,23672,6,165,2,20231225,1,240.4,240.4
1131,29793,8,5,2,20230901,5,297.19,1485.95
1132,24765,5,339,2,20231112,8,340.28,2722.24
1133,20627,2,62,2,20231024,9,707.75,6369.75
1134,22044,1,89,1,20231210,8,525.78,4206.24
1135,22341,6,237,2,20230307,4,209.24,836.96
1136,25884,3,42,2,20230617,9,441.15,3970.35
1137,28185,8,89,1,20230511,5,788.32,3941.6
1138,22925,8,296,3,20230920,8,67.0,536.0
1139,25043,6,328,2,20231018,8,389.25,3114.0
1140,20974,7,295,4,20230319,6,453.59,2721.54
1141,29517,6,104,3,20230128,4,605.53,2422.12
1142,27192,5,14,3,20230504,5,371.38,1856.9
1143,29175,4,288,1,20230407,6,508.2,3049.2
1144,22672,6,125,2,20230409,2,517.94,1035.88
1145,27279,2,422,2,20230603,3,779.09,2337.27
1146,27531,7,353,2,20230525,3,710.94,2132.82
1147,29518,1,23,2,20230802,9,352.97,3176.73
1148,21987,6,143,2,20231207,5,316.45,1582.25
1149,20090,6,481,2,20230621,7,887.51,6212.57
1150,28721,1,153,3,20230720,5,649.94,3249.7
1151,24059,5,145,2,20230313,4,849.03,3396.12
1152,29878,1,495,1,20230601,8,496.89,3975.12
1153,28383,4,450,4,20230813,6,285.93,1715.58
1154,27409,5,462,2,20230829,2,401.45,802.9
1155,24440,7,309,2,20230729,7,572.16,4005.12
1156,27347,6,104,2,20230212,2,184.99,369.98
1157,21008,6,104,3,20230618,7,787.35,5511.45
1158,23783,8,435,4,20230419,1,295.78,295.78
1159,24298,2,435,2,20230128,7,424.08,2968.56
1160,22052,8,67,2,20231216,5,783.14,3915.7
1161,21716,7,179,3,20231225,2,382.62,765.24
1162,20310,1,456,1,20230309,4,890.55,3562.2
1163,21260,6,448,2,20230606,2,663.37,1326.74
1164,23932,6,500,2,20230126,4,350.98,1403.92
1165,20584,5,15,1,20230502,6,627.2,3763.2
1166,27616,4,111,1,20230919,2,162.48,324.96
1167,26251,7,231,3,20230810,2,276.82,553.64
1168,24939,5,411,3,20231106,6,30.03,180.18
1169,24006,6,420,3,20230517,5,530.0,2650.0
1170,21625,1,157,2,20230314,8,912.34,7298.72
1171,20890,7,38,2,20230223,3,375.19,1125.57
1172,26078,7,441,3,20230421,8,366.93,2935.44
1173,27036,2,97,3,20231123,3,528.8,1586.4
1174,23961,6,411,2,20231103,6,441.08,2646.48
1175,22504,1,439,1,20230322,6,59.52,357.12
1176,28806,1,289,1,20231010,4,737.36,2949.44
1177,26100,6,196,1,20230404,1,850.27,850.27
1178,21719,3,86,3,20230705,8,937.74,7501.92
1179,26686,8,322,3,20230211,2,254.01,508.02
1180,21587,5,10,2,20230731,5,713.82,3569.1
1181,27000,4,5,3,20231201,2,594.22,1188.44
1182,29803,8,123,2,20231006,1,223.07,223.07
1183,20896,3,330,1,20231106,9,536.51,4828.59
1184,28469,8,118,3,20230821,7,643.17,4502.19
1185,24647,6,294,2,20230304,8,260.62,2084.96
1186,29828,3,397,2,20231008,1,333.71,333.71
1187,22432,7,159,2,20230314,7,336.81,2357.67
1188,21449,1,365,3,20230127,6,98.72,592.32
1189,25454,3,436,4,20230709,5,868.88,4344.4
1190,29424,5,184,2,20230207,5,578.21,2891.05
1191,28869,5,157,3,20230422,6,433.56,2601.36
1192,22028,2,136,2,20230525,9,99.42,894.78
1193,26845,7,261,2,20231112,6,827.05,4962.3
1194,23758,1,157,3,20230901,1,769.61,769.61
1195,24624,1,324,2,20230123,9,303.54,2731.86
1196,28848,1,332,2,20231107,4,473.31,1893.24
1197,20589,5,411,2,20230811,2,126.68,253.36
1198,24524,3,95,3,20230815,6,525.94,3155.64
1199,22821,5,115,2,20230210,9,529.57,4766.13
1200,26509,8,243,3,20230710,6,594.4,3566.4
1201,27693,5,420,3,20230522,6,200.07,1200.42
1202,29454,2,292,3,20231004,8,901.95,7215.6
1203,20071,4,282,1,20230430,6,825.49,4952.94
1204,23580,2,299,1,20230610,7,895.44,6268.08
1205,27962,2,283,2,20230221,5,328.52,1642.6
1206,20268,6,69,4,20230207,3,804.65,2413.95
1207,22462,6,11,3,20231223,3,643.22,1929.66
1208,29460,2,254,2,20230720,6,27.69,166.14
1209,21015,6,330,4,20230802,4,683.34,2733.36
1210,27984,4,38,4,20230712,2,409.72,819.44
1211,27384,3,200,3,20231107,3,148.66,445.98
1212,26049,4,23,2,20230411,5,395.65,1978.25
1213,26169,7,303,3,20231104,9,929.79,8368.11
1214,20985,5,302,3,20231211,3,364.06,1092.18
1215,28901,8,396,2,20230731,7,657.07,4599.49
1216,26289,7,141,3,20230112,2,583.32,1166.64
1217,29603,1,104,1,20230913,5,311.32,1556.6
1218,26928,8,446,1,20230915,4,959.85,3839.4
1219,24621,6,473,1,20230618,4,272.89,1091.56
1220,29677,5,481,2,20231117,2,895.36,1790.72
1221,27566,8,111,3,20230719,9,945.67,8511.03
1222,24670,1,104,1,20230128,6,83.42,500.52
1223,27658,2,316,3,20230210,3,464.22,1392.66
1224,21003,7,171,1,20231111,5,398.52,1992.6
1225,27504,5,460,3,20230616,9,573.45,5161.05
1226,22466,2,492,2,20231223,4,189.01,756.04
1227,21939,5,356,2,20230726,8,451.65,3613.2
1228,21635,7,496,2,20230806,1,883.23,883.23
1229,29890,2,324,2,20230915,9,654.97,5894.73
1230,28095,2,133,1,20230721,8,79.06,632.48
1231,26265,6,376,4,20230327,7,467.16,3270.12
1232,21895,2,293,1,20230314,8,212.55,1700.4
1233,26524,6,328,4,20230325,7,23.84,166.88
1234,21073,2,127,4,20230920,3,708.23,2124.69
1235,22402,2,497,4,20231008,9,954.8,8593.2
1236,24895,7,92,2,20231225,8,734.33,5874.64
1237,29343,1,378,1,20230423,2,315.48,630.96
1238,21956,3,393,3,20231112,6,48.23,289.38
1239,23907,1,29,2,20231031,7,879.73,6158.11
1240,20807,4,462,3,20231108,7,730.12,5110.84
1241,28378,6,296,1,20230805,4,192.52,770.08
1242,24827,1,297,4,20230627,3,174.09,522.27
1243,29499,1,267,4,20230611,3,665.56,1996.68
1244,22284,2,407,2,20231213,9,940.77,8466.93
1245,25313,3,257,3,20230627,9,972.79,8755.11
1246,20757,4,302,2,20230319,9,203.47,1831.23
1247,24887,3,101,2,20230827,2,681.99,1363.98
1248,29772,1,110,1,20230209,1,185.27,185.27
1249,20961,1,420,1,20230312,9,34.77,312.93
1250,23847,5,182,1,20231220,7,614.41,4300.87
1251,22418,1,319,1,20231218,8,88.34,706.72
1252,24198,4,438,4,20230414,3,28.27,84.81
1253,21001,5,55,3,20231225,9,520.34,4683.06
1254,25244,4,371,2,20230913,6,725.42,4352.52
1255,27119,3,424,4,20230721,4,654.82,2619.28
1256,24066,7,399,2,20231013,5,290.48,1452.4
1257,29673,5,431,3,20231226,5,413.78,2068.9
1258,28849,4,457,2,20230414,1,797.33,797.33
1259,25316,8,309,3,20230322,1,126.42,126.42
1260,20422,6,137,2,20231122,2,601.38,1202.76
1261,26715,2,202,3,20230906,6,773.72,4642.32
1262,24266,4,436,3,20231014,3,221.79,665.37
1263,27549,4,313,3,20230919,4,796.22,3184.88
1264,22710,8,154,1,20230511,9,709.7,6387.3
1265,28644,7,425,1,20231025,9,18.73,168.57
1266,28069,2,291,2,20230121,6,513.99,3083.94
1267,21657,7,63,2,20231125,5,710.2,3551.0
1268,22541,7,244,3,20230509,5,204.22,1021.1
1269,26763,5,25,2,20230502,6,355.22,2131.32
1270,23164,7,75,3,20230311,7,661.31,4629.17
1271,22053,2,294,3,20230515,3,378.68,1136.04
1272,28479,2,386,2,20231119,2,778.82,1557.64
1273,25737,2,391,3,20231008,3,263.59,790.77
1274,20607,2,347,1,20231103,4,115.69,462.76
1275,29417,1,427,2,20231002,5,69.28,346.4
1276,29427,5,443,4,20231020,5,553.46,2767.3
1277,22671,8,251,4,20230514,5,774.24,3871.2
1278,26519,1,179,2,20231124,2,407.67,815.34
1279,23962,3,182,3,20231218,1,298.66,298.66
1280,23177,5,152,3,20230810,6,856.76,5140.56
1281,24906,8,455,3,20231030,2,498.31,996.62
1282,25054,6,198,2,20230918,5,711.64,3558.2
1283,29667,6,344,3,20231218,4,815.93,3263.72
1284,29170,7,177,2,20230723,9,676.19,6085.71
1285,20725,7,285,2,20230721,9,204.32,1838.88
1286,27701,2,63,1,20230319,8,374.93,2999.44
1287,21216,1,491,3,20230227,2,625.95,1251.9
1288,24051,8,150,3,20230515,2,911.12,1822.24
1289,27483,1,455,2,20231120,1,821.04,821.04
1290,22123,6,337,2,20230708,2,836.11,1672.22
1291,20224,7,361,2,20230202,9,75.51,679.59
1292,29032,7,177,2,20231204,3,956.27,2868.81
1293,21814,8,148,2,20230804,9,542.81,4885.29
1294,21106,5,118,2,20230629,4,499.81,1999.24
1295,20124,2,342,2,20230917,5,168.77,843.85
1296,23246,6,476,3,20231209,8,930.13,7441.04
1297,22931,7,63,3,20231127,7,15.66,109.62
1298,22971,4,189,4,20230522,8,300.98,2407.84
1299,22017,5,360,3,20230425,2,69.62,139.24
1300,22415,4,327,4,20230928,2,598.97,1197.94
1301,21609,4,224,1,20230204,7,426.09,2982.63
1302,23561,3,478,3,20230224,3,216.8,650.4
1303,29208,8,215,3,20231111,7,65.52,458.64
1304,21048,6,379,3,20230515,5,665.06,3325.3
1305,29549,2,440,4,20230328,2,912.66,1825.32
1306,27905,6,318,2,20230502,9,195.28,1757.52
1307,29993,5,32,2,20231127,3,860.16,2580.48
1308,25578,8,158,2,20230716,2,854.43,1708.86
1309,21620,7,285,2,20230118,3,746.73,2240.19
1310,27381,2,429,3,20230702,6,396.81,2380.86
1311,22941,2,144,4,20231104,4,463.35,1853.4
1312,25695,8,424,3,20231122,9,565.51,5089.59
1313,26401,4,19,3,20231128,8,907.04,7256.32
1314,29169,2,18,4,20231014,9,261.19,2350.71
1315,25450,4,78,2,20230108,9,183.2,1648.8
1316,28975,5,371,2,20230906,9,837.34,7536.06
1317,28432,5,175,1,20231124,3,701.67,2105.01
1318,21553,6,194,2,20230730,9,146.52,1318.68
1319,21012,2,476,2,20230507,7,878.15,6147.05
1320,26799,7,222,3,20230515,7,876.23,6133.61
1321,24586,3,166,3,20230904,4,201.54,806.16
1322,28622,7,435,2,20230923,7,705.76,4940.32
1323,28430,4,319,3,20230512,4,80.96,323.84
1324,26447,6,132,2,20231207,5,570.8,2854.0
1325,22345,3,385,3,20230712,9,102.52,922.68
1326,20075,4,264,4,20230515,3,494.4,1483.2
1327,29548,6,413,2,20230306,7,25.52,178.64
1328,25877,4,55,4,20231009,6,103.23,619.38
1329,26785,5,359,1,20231208,4,78.3,313.2
1330,24922,3,131,2,20230615,4,266.63,1066.52
1331,28090,8,288,2,20230708,8,942.98,7543.84
1332,24686,6,458,2,20230614,1,775.02,775.02
1333,27143,5,162,2,20231126,4,428.07,1712.28
1334,22059,5,380,2,20230105,2,720.47,1440.94
1335,21789,3,87,2,20230818,6,58.06,348.36
1336,20016,6,55,1,20230115,2,229.2,458.4
1337,24471,6,288,4,20230807,1,274.99,274.99
1338,21827,6,178,2,20230324,2,55.09,110.18
1339,25956,5,349,2,20231205,9,745.87,6712.83
1340,20089,5,8,1,20231129,3,336.25,1008.75
1341,24815,4,321,3,20230623,8,621.86,4974.88
1342,22851,2,313,1,20230903,4,475.53,1902.12
1343,22843,8,247,4,20230916,2,114.19,228.38
1344,29117,5,323,2,20230123,8,691.74,5533.92
1345,26543,6,472,3,20231227,3,541.26,1623.78
1346,23195,2,249,2,20231219,1,40.09,40.09
1347,26940,2,229,3,20230601,9,533.52,4801.68
1348,23982,1,51,2,20230529,3,649.79,1949.37
1349,25555,7,97,2,20230121,5,837.18,4185.9
1350,27954,8,92,2,20230317,6,416.41,2498.46
1351,24713,7,495,3,20231017,8,745.0,5960.0
1352,23092,5,264,3,20230709,6,567.57,3405.42
1353,26308,6,291,2,20230331,8,370.9,2967.2
1354,27478,5,96,2,20230328,6,942.55,5655.3
1355,28476,5,88,4,20230423,5,623.83,3119.15
1356,24926,8,288,2,20230122,7,814.17,5699.19
1357,22965,2,491,2,20230726,5,943.62,4718.1
1358,24319,5,400,1,20230830,4,675.38,2701.52
1359,27108,3,500,2,20230621,3,764.19,2292.57
1360,23939,3,182,4,20231203,5,74.25,371.25
1361,20044,8,469,4,20230928,1,720.83,720.83
1362,21810,2,398,2,20231128,4,378.59,1514.36
1363,24566,3,223,1,20230924,6,280.96,1685.76
1364,29021,6,311,2,20230720,3,207.45,622.35
1365,21909,8,432,2,20230903,8,332.57,2660.56
1366,20691,5,330,1,20230717,4,742.12,2968.48
1367,27910,3,161,2,20231001,4,624.76,2499.04
1368,28339,5,147,4,20231215,6,150.13,900.78
1369,21032,7,112,3,20231003,2,664.52,1329.04
1370,21311,7,381,2,20230711,7,300.95,2106.65
1371,28579,5,403,1,20230423,1,61.97,61.97
1372,23121,1,36,2,20230627,8,932.51,7460.08
1373,26781,7,82,3,20230719,7,429.35,3005.45
1374,21859,1,303,3,20230923,1,661.02,661.02
1375,25929,4,197,3,20230129,3,40.78,122.34
1376,26792,4,404,2,20231223,6,467.87,2807.22
1377,24675,3,234,2,20230517,3,671.68,2015.04
1378,28681,3,195,2,20230709,6,599.72,3598.32
1379,29374,3,471,3,20230722,9,898.07,8082.63
1380,25308,6,119,3,20230905,7,335.22,2346.54
1381,29822,4,20,1,20230906,8,281.89,2255.12
1382,20287,4,261,4,20230425,8,309.6,2476.8
1383,25953,1,293,2,20231111,7,258.38,1808.66
1384,24282,2,422,3,20230205,7,215.97,1511.79
1385,20129,6,393,3,20230502,7,122.62,858.34
1386,26337,8,226,4,20230904,7,53.77,376.39
1387,22363,5,53,1,20230107,2,269.86,539.72
1388,28151,5,428,1,20231103,4,893.67,3574.68
1389,28207,3,342,4,20230219,4,710.05,2840.2
1390,27469,2,364,2,20230530,5,324.76,1623.8
1391,20244,7,280,2,20230820,5,733.4,3667.0
1392,23178,6,202,3,20230515,9,416.06,3744.54
1393,25002,1,120,2,20231222,2,727.3,1454.6
1394,28532,4,494,2,20230218,8,987.79,7902.32
1395,23398,5,215,2,20230529,7,117.08,819.56
1396,22654,8,209,4,20230204,1,667.69,667.69
1397,27392,5,370,1,20230222,1,774.43,774.43
1398,21371,8,115,3,20230830,5,28.91,144.55
1399,27135,4,209,4,20230408,2,639.27,1278.54
1400,24654,7,9,3,20230725,6,835.65,5013.9
1401,25300,5,40,2,20230422,4,732.47,2929.88
1402,26854,7,237,3,20231111,2,860.59,1721.18
1403,25505,3,281,2,20230604,8,514.92,4119.36
1404,29323,8,359,2,20230116,4,498.55,1994.2
1405,26553,5,201,3,20231010,3,443.55,1330.65
1406,24042,4,246,2,20230109,5,600.67,3003.35
1407,27498,3,235,3,20230917,3,657.1,1971.3
1408,26636,7,494,2,20230803,7,753.64,5275.48
1409,27362,2,4,2,20231110,7,367.26,2570.82
1410,20011,6,154,3,20230512,6,754.95,4529.7
1411,20194,1,442,1,20230409,6,425.48,2552.88
1412,22537,4,29,2,20230427,1,922.51,922.51
1413,22842,1,109,2,20230219,6,74.48,446.88
1414,22229,2,98,2,20231020,4,455.62,1822.48
1415,23009,3,215,2,20230215,3,472.3,1416.9
1416,22077,4,75,3,20230915,1,386.78,386.78
1417,23867,5,146,1,20230101,8,320.19,2561.52
1418,24873,7,128,3,20230911,2,20.85,41.7
1419,28635,5,341,2,20230405,6,637.79,3826.74
1420,20297,5,42,2,20230803,3,276.52,829.56
1421,25856,1,356,3,20230419,8,155.8,1246.4
1422,29036,2,41,2,20230430,8,882.39,7059.12
1423,21384,3,34,4,20230705,5,493.82,2469.1
1424,29589,3,17,2,20231125,7,846.88,5928.16
1425,21269,3,486,4,20230419,8,686.25,5490.0
1426,24563,7,117,4,20231104,6,833.01,4998.06
1427,26897,2,362,2,20230429,8,109.21,873.68
1428,25593,7,469,4,20230709,4,810.09,3240.36
1429,25543,1,313,2,20231117,6,888.04,5328.24
1430,24683,6,134,2,20230206,6,549.56,3297.36
1431,28713,4,168,3,20231114,8,833.32,6666.56
1432,23809,3,98,4,20231231,7,420.47,2943.29
1433,25807,8,268,4,20231119,2,182.54,365.08
1434,24883,1,237,2,20230201,7,34.72,243.04
1435,24155,7,455,2,20230515,4,238.25,953.0
1436,24673,3,394,2,20230814,1,245.32,245.32
1437,21409,4,173,2,20231011,9,398.53,3586.77
1438,29886,7,401,2,20230605,1,686.5,686.5
1439,25197,1,410,1,20231129,7,648.58,4540.06
1440,27452,8,469,3,20230514,4,223.33,893.32
1441,28718,4,476,2,20230910,9,438.75,3948.75
1442,22172,5,190,2,20230724,4,413.07,1652.28
1443,20279,4,122,2,20230312,6,579.34,3476.04
1444,23977,3,46,3,20230928,4,395.23,1580.92
1445,22669,4,64,1,20230826,5,580.99,2904.95
1446,27825,6,130,2,20230515,4,408.71,1634.84
1447,29943,2,310,2,20231104,4,487.71,1950.84
1448,23981,4,363,1,20231105,7,968.48,6779.36
1449,25247,8,307,1,20231103,1,120.52,120.52
1450,24427,3,181,3,20231005,5,315.27,1576.35
1451,29900,1,29,1,20230908,7,624.99,4374.93
1452,27189,7,149,2,20230702,2,931.82,1863.64
1453,24535,1,267,2,20230904,3,402.96,1208.88
1454,22776,5,296,2,20230420,3,381.89,1145.67
1455,29311,4,11,1,20230613,7,936.44,6555.08
1456,24218,2,227,3,20230203,3,852.92,2558.76
1457,29615,8,310,2,20230917,2,551.32,1102.64
1458,25060,3,98,2,20230124,8,345.68,2765.44
1459,25581,5,111,3,20230705,1,308.58,308.58
1460,22014,8,152,2,20230727,5,945.6,4728.0
1461,23789,8,246,3,20230919,1,570.65,570.65
1462,29103,6,406,1,20230702,7,843.55,5904.85
1463,27148,5,69,2,20230901,7,529.34,3705.38
1464,27766,7,312,2,20230206,2,344.28,688.56
1465,22364,2,289,2,20231206,8,323.72,2589.76
1466,23629,6,250,3,20230529,9,344.02,3096.18
1467,25919,1,36,3,20230809,6,56.03,336.18
1468,25675,8,239,2,20231026,3,597.93,1793.79
1469,28872,8,148,2,20230928,5,810.3,4051.5
1470,26638,2,467,4,20230718,1,96.16,96.16
1471,20609,7,244,2,20230907,9,948.46,8536.14
1472,27940,2,491,3,20230221,6,812.91,4877.46
1473,20371,6,446,3,20230310,3,514.97,1544.91
1474,26998,3,365,2,20230221,4,530.29,2121.16
1475,26911,4,482,3,20231124,1,813.6,813.6
1476,22253,2,154,2,20231025,1,703.7,703.7
1477,24942,5,450,2,20231122,7,923.45,6464.15
1478,20864,8,73,2,20230515,8,325.13,2601.04
1479,27454,5,296,3,20230716,3,175.43,526.29
1480,24571,3,129,2,20230709,9,368.61,3317.49
1481,25229,4,217,2,20230327,8,929.52,7436.16
1482,22237,5,61,2,20230428,2,702.56,1405.12
1483,24054,7,427,3,20230328,8,820.94,6567.52
1484,20935,5,104,3,20230125,4,793.27,3173.08
1485,26394,3,42,2,20230215,7,284.28,1989.96
1486,20325,6,39,2,20230116,2,288.76,577.52
1487,29726,6,291,4,20230904,8,885.84,7086.72
1488,27774,6,131,2,20230101,9,627.39,5646.51
1489,23861,6,498,2,20230214,1,131.48,131.48
1490,21985,1,229,3,20230428,8,440.63,3525.04
1491,24932,4,108,2,20230823,8,33.94,271.52
1492,24603,1,172,2,20230413,7,531.13,3717.91
1493,22778,3,435,2,20230909,2,816.64,1633.28
1494,29462,3,478,2,20231126,3,584.61,1753.83
1495,28832,7,102,2,20230320,2,764.49,1528.98
1496,27754,5,354,2,20230219,1,998.76,998.76
1497,24078,2,12,4,20230821,5,892.89,4464.45
1498,21367,2,275,3,20231110,9,223.62,2012.58
1499,26754,1,443,3,20230927,1,885.31,885.31
1500,21581,3,305,4,20230807,1,992.33,992.33
1501,21986,2,445,1,20230627,2,227.6,455.2
1502,23966,3,330,2,20230209,9,89.51,805.59
1503,27604,8,57,2,20231217,9,751.1,6759.9
1504,28320,4,311,4,20230121,9,127.21,1144.89
1505,25968,7,497,3,20230621,9,107.14,964.26
1506,29043,7,303,2,20230709,9,181.49,1633.41
1507,24103,3,318,4,20230517,7,341.51,2390.57
1508,22076,1,80,2,20230131,3,927.9,2783.7
1509,25231,3,216,2,20231010,5,140.61,703.05
1510,23744,5,264,2,20230912,7,156.9,1098.3
1511,25594,1,479,2,20230408,4,996.77,3987.08
1512,27371,4,81,2,20230815,1,541.53,541.53
1513,21644,7,215,2,20230611,9,276.04,2484.36
1514,24085,6,464,4,20231009,3,69.33,207.99
1515,27269,7,200,2,20230630,5,823.92,4119.6
1516,27130,6,25,2,20230416,1,112.84,112.84
1517,26828,8,466,4,20230611,7,216.75,1517.25
1518,28362,8,89,2,20230630,5,480.48,2402.4
1519,28844,1,268,2,20230121,3,711.49,2134.47
1520,26331,7,143,4,20230426,9,716.91,6452.19
1521,23512,1,59,2,20230911,3,595.74,1787.22
1522,21499,4,410,3,20231205,4,815.91,3263.64
1523,24039,5,26,2,20231101,4,46.32,185.28
1524,27977,6,288,3,20231219,7,936.51,6555.57
1525,23823,3,16,3,20230624,6,944.81,5668.86
1526,26770,6,199,3,20231231,7,120.68,844.76
1527,29241,6,401,1,20230825,3,643.03,1929.09
1528,20298,1,407,1,20230602,3,264.42,793.26
1529,27244,4,282,4,20230604,1,519.18,519.18
1530,20923,7,469,2,20231202,2,229.01,458.02
1531,24306,3,250,1,20230802,7,303.12,2121.84
1532,22799,2,391,2,20230829,4,707.36,2829.44
1533,26578,1,270,2,20230418,9,103.74,933.66
1534,25326,4,117,2,20230625,9,820.03,7380.27
1535,21802,5,137,3,20230312,3,455.09,1365.27
1536,22657,6,371,2,20230111,2,141.26,282.52
1537,23346,2,176,3,20230715,1,185.36,185.36
1538,29663,7,328,2,20231216,8,379.73,3037.84
1539,20941,6,315,1,20230129,3,168.78,506.34
1540,24837,8,477,3,20230912,4,248.13,992.52
1541,28105,7,82,1,20231118,8,349.44,2795.52
1542,25696,3,478,3,20231113,4,660.16,2640.64
1543,21466,6,372,2,20230205,7,196.6,1376.2
1544,23957,6,423,2,20230926,5,139.32,696.6
1545,21966,2,483,1,20230826,7,878.7,6150.9
1546,20375,5,402,2,20230803,2,467.19,934.38
1547,20262,5,443,3,20231126,7,742.31,5196.17
1548,24362,7,490,3,20231123,7,637.69,4463.83
1549,26502,8,103,4,20230215,2,268.52,537.04
1550,27833,7,273,4,20230921,1,887.87,887.87
1551,21893,1,14,1,20231201,9,982.22,8839.98
1552,28106,1,159,2,20231023,3,903.97,2711.91
1553,21652,2,152,2,20231221,6,321.1,1926.6
1554,25540,6,483,2,20231115,8,295.06,2360.48
1555,20599,6,188,2,20230113,8,536.65,4293.2
1556,29484,8,131,2,20230201,1,791.41,791.41
1557,25599,4,471,2,20230508,1,147.06,147.06
1558,28557,1,39,3,20230724,4,10.16,40.64
1559,27707,1,4,2,20230329,3,132.7,398.1
1560,28504,1,470,3,20230515,3,485.81,1457.43
1561,24633,8,409,3,20230920,8,666.43,5331.44
1562,20920,3,397,1,20230817,7,957.74,6704.18
1563,27008,7,161,3,20230607,5,724.65,3623.25
1564,22381,6,16,2,20230817,2,989.29,1978.58
1565,23618,3,493,2,20230817,7,843.83,5906.81
1566,28989,4,426,3,20231224,7,324.93,2274.51
1567,24443,4,108,3,20230810,1,330.29,330.29
1568,20946,1,34,1,20230401,1,268.67,268.67
1569,20506,6,414,3,20230515,4,376.36,1505.44
1570,26719,5,251,3,20231227,8,107.4,859.2
1571,28697,8,269,4,20231031,3,845.92,2537.76
1572,26360,1,141,2,20230103,4,335.95,1343.8
1573,23590,8,416,2,20231014,2,55.01,110.02
1574,21464,7,227,3,20230202,4,899.14,3596.56
1575,20390,5,379,2,20230801,8,551.05,4408.4
1576,25615,3,39,4,20230418,8,265.16,2121.28
1577,28864,4,500,3,20230515,9,626.37,5637.33
1578,22560,4,29,3,20230525,2,453.07,906.14
1579,25867,4,446,3,20231121,4,473.19,1892.76
1580,21211,4,497,2,20230910,7,13.71,95.97
1581,29121,6,477,1,20231003,8,407.5,3260.0
1582,21539,3,318,3,20230302,7,282.93,1980.51
1583,20643,2,236,3,20230505,2,47.41,94.82
1584,28693,2,185,1,20230828,7,14.6,102.2
1585,28921,3,272,2,20231116,7,553.87,3877.09
1586,27345,7,239,4,20230712,3,115.45,346.35
1587,22339,7,414,2,20230101,6,822.93,4937.58
1588,28947,1,409,2,20230603,2,875.44,1750.88
1589,25930,6,359,1,20230101,9,81.96,737.64
1590,25402,5,340,2,20230417,2,80.11,160.22
1591,25663,8,389,1,20230209,2,678.99,1357.98
1592,25275,7,65,2,20231215,6,69.84,419.04
1593,20507,5,478,4,20230307,6,316.18,1897.08
1594,28750,7,3,3,20230115,5,878.08,4390.4
1595,27354,8,429,3,20230127,3,754.92,2264.76
1596,23622,7,376,2,20230201,5,463.5,2317.5
1597,24399,2,158,1,20230725,3,614.31,1842.93
1598,25037,4,498,2,20230212,4,993.45,3973.8
1599,28111,6,324,3,20230916,9,239.53,2155.77
1600,23715,8,146,3,20231115,8,336.52,2692.16
1601,27837,2,446,3,20231225,4,752.03,3008.12
1602,21301,3,293,3,20231107,1,234.04,234.04
1603,27370,1,153,2,20230615,6,952.78,5716.68
1604,25185,7,432,4,20230314,3,931.26,2793.78
